Name,"NCBI GI","Uniprot Accession"
510096,,Q47UG8
510097,,Q48AL6
510098,,Q485W8
510099,,Q486K8
510100,,Q8NN69
510101,,Q1LDR8
510102,,Q315G1
510103,,Q311Q1
510105,,Q314U1
510106,,Q312S0
510107,,B8J100
510108,,C6BRL2
510109,,C6BW16
510110,,C6BZB2
510111,,C6C271
510112,,C6C297
510113,,C6BWG5
510114,,E3ILJ0
510115,,Q8FA78
510116,,B7LPS3
510117,,B7LRA4
510118,,B7LPY8
510119,,B7LRA7
510120,,Q8RE65
510121,,D7AL34
510123,,C9MHP2
510124,,Q0C3S4
510125,,A6W4E6
510126,,Q2W7Z6
510127,,Q2W961
510128,,Q2WA99
510129,,Q2W7P8
510130,,A7JT39
510131,,A7JT40
510132,,A7JQX0
510133,,A1U4I5
510134,,A1TWS3
510135,,A1TXH6
510136,,A1U6C9
510137,,D3PML8
510138,,D3PMY1
510139,,A2SM19
510140,,A2SL79
510141,,C5ARG9
510142,,C5B2M4
510143,,B1M4U7
510144,,B1M416
510145,,Q2RLD6
510146,,A0QXL7
510147,,A0R7B0
510148,,Q8YSQ6
510149,,A6X5T1
510150,,A6X6D9
510151,,A6X7C5
510152,,A6X5G7
510153,,A6X5V3
510154,,Q6DA98
510155,,Q7N9X9
510156,,Q122C7
510157,,Q12HJ0
510158,,Q12BP4
510159,,Q12G29
510160,,Q12DI9
510161,,Q121N4
510162,,Q125D4
510163,,Q129N9
510164,,Q12CD8
510165,,Q129B5
510166,,Q122T2
510167,,Q12HD7
510168,,Q12BF7
510169,,Q120S7
510170,,Q12E02
510171,,Q129N6
510172,,Q123A7
510173,,Q128M1
510174,,Q12CM6
510175,,Q12G26
510176,,Q124U8
510177,,A2CDL3
510178,,Q15RW6
510179,,Q15XU0
510180,,Q15TH9
510181,,Q9HXL6
510182,,Q9HVH5
510183,,Q4KDB8
510184,,A5VZQ4
510186,,Q1Q8G5
510187,,Q1QCB1
510188,,Q0KAD2
510189,,Q0KC03
510190,,Q0K2V0
510191,,Q0K338
510192,,Q8XXE8
510193,,Q8XWG4
510194,,Q2JZM5
510195,,Q2K1Q8
510196,,B9JHY6
510197,,Q3J410
510198,,Q3IWM7
510199,,A3PQU4
510200,,A3PGB2
510201,,A3PM25
510202,,A3PQW9
510203,,A3PQL6
510204,,A3PQP6
510205,,A3PLM5
510206,,A3PQ75
510207,,A3PP52
510208,,A3PQX5
510209,,Q21QR9
510210,,Q21VB6
510211,,Q21XD7
510212,,Q221V1
510213,,Q21YJ2
510214,,Q214C7
510215,,Q214V6
510216,,Q6N636
510220,,Q2IU33
510221,,Q2IWM2
510222,,Q2J0K9
510223,,Q2IUT5
510225,,Q2RT99
510226,,Q2RTA6
510227,,D0MG27
510228,,D0ME15
510229,,Q167R3
510230,,Q160Z9
510231,,Q167E8
510232,,Q16BX4
510233,,Q167S4
510234,,Q16CB6
510235,,Q167D4
510236,,Q16A23
510237,,Q16AR2
510238,,Q16BC9
510239,,Q16C67
510240,,Q160Q1
510241,,Q162K6
510242,,Q16A82
510243,,Q16DH7
510244,,Q169K4
510245,,Q165K6
510246,,Q5LKK7
510248,,Q5LSP4
510250,,Q5LL65
510251,,Q5LKP6
510252,,Q5LTG0
510254,,Q5LSF4
510255,,Q5LQ89
510256,,Q5LKW4
510257,,Q5LVG4
510259,,Q5LKY0
510260,,Q5LSJ5
510262,,Q5LQ68
510263,,Q5LUE2
510264,,Q5LKU9
510265,,Q5LQB9
510266,,Q5LTE9
510267,,Q21L99
510268,,Q21M85
510269,,Q21E61
510270,,A4FJU4
510271,,Q2S468
510272,,B5BJH4
510273,,A3QCW5
510274,,Q8EHW2
510275,,Q8ECK4
510276,,B1KML3
510277,,B1KNE0
510278,,B1KD48
510279,,B1KE07
510286,,A3S8F6
510287,,A3SBW8
510288,,A3S7Z6
510289,,A3SDF3
510290,,A3SDD2
510291,,A3SDR5
510292,,A3T0D1
510293,,A3SZK9
510294,,A3SZR9
510295,,A3T0G4
510296,,A3STY0
510297,,A3T095
510298,,A3SZC9
510299,,A3T0C3
510300,,A3SY92
510301,,A3SUW9
510302,,A3SYZ3
510303,,A3T293
510304,,A3T0L1
510305,,A3T168
510306,,A3SZW6
510307,,A3SV77
510308,,Q30RN6
510309,,D1AZL7
510310,,D1B6P5
510311,,D1B6N2
510312,,Q47PV8
510313,,Q47PU7
510314,,A8F773
510315,,B9KBL7
510316,,Q72L38
510317,,Q746M2
510318,,Q5SKP9
510319,,Q53W88
510320,,Q3SLJ1
510321,,Q73NY1
510322,,A1WSA1
510323,,A1WI43
510324,,A1WPV4
510325,,A1WI42
510326,,A1WJX5
510327,,Q7MAA4
510328,,A7IFJ2
510329,,A7IKQ4
510330,,A7IJ51
510331,,A7IIB5
510332,,Q1QWQ1
510333,,Q1QSL8
510334,,D2S474
510335,,A0QNQ0
510336,,Q120R3
510337,,Q120Q6
510338,,Q126W8
510339,,Q12GE4
510340,,Q128M7
510341,,Q129P3
510342,,Q9I1Q8
510343,,A3PP66
510344,,Q47P72
510345,,A1WGD1
510346,,A1WGU5
510347,,A1WLY3
510348,,A1WLY2
510349,,A1WRU7
510350,,A1WLD6
510352,,A1R9U5
510353,,B8HFC4
510354,,B8HFC1
510355,,E8MPC0
510356,,B4EGM4
510357,,B5ZFB5
510358,,Q5V618
510359,,Q5V6V6
510360,,D4GQW0
510361,,D4GP35
510362,,C7P0U1
510363,,A6WFR2
510364,,A6WVN6
510365,,Q2K095
510366,,Q2JYS2
510368,,Q21ZV4
510369,,Q82N94
510370,,D2ASG3
510371,,A1WK64
510372,,A1WK69
510373,,Q7CU99
510374,,A9CF80
510375,,A9CF79
510376,,A9CF88
510377,,D4GR16
510378,,D4GP84
510379,,D4GP95
510380,,E4NWP4
510381,,C7NWB3
510382,,A1AYK9
510383,,Q0FWP5
510384,,Q123J9
510385,,A5W1L8
510386,,A5W1L6
510387,,Q48HF4
510388,,Q2JZ62
510389,,Q3HKJ7
510390,,Q97VF7
510391,,A1WRD6
510392,,Q12DE3
510393,,Q123Q2
510394,,Q9HWX9
510395,,Q3K8Q2
510396,,Q884A9
510397,,A3PQV3
510398,,A9CF84
510399,,A5EB74
510400,,Q2ISQ9
510401,,A1WLZ0
510402,,Q0FWQ3
510403,,B9JCE4
510404,,Q2K462
510405,,Q3J1R2
510406,,Q92P72
510407,,A3PMV5
510408,,A9ANV4
510409,,Q3IZE2
510410,,A1TXJ0
510411,,Q5LUA7
510413,,A1WKC7
510414,,Q12CN2
510415,,Q7VXB3
510416,,Q7W699
510417,,Q7WI67
510418,,P44542
510419,,Q8RDN9
510420,,Q7VXB1
510421,,Q7W6A2
510422,,Q7WI70
510423,,Q5SK82
510424,,Q72KS8
510425,,Q12HD1
510426,,Q12HJ4
510427,,Q13K84
510428,,A7IJG6
510429,,Q7WNK3
510430,,Q1QSJ7
510431,,B9JK74
510432,,Q2JZQ1
510433,,A5W1I9
510434,,A6X3H0
510435,,C6VYK7
510436,,C6Y120
510437,,P44093
510438,,Q13K85
510439,,Q12HD3
510440,,Q12HD4
510441,,Q13K82
510442,,Q12HJ2
510443,,Q13K83
510444,,Q12HJ3
510445,,Q12HD2
510446,,Q7WNK2
510447,,A0KEK7
510448,,A0LRZ8
510449,,A0LUM2
510450,,A0LWL1
510451,,A0QPT9
510452,,A0QPX6
510453,,A0QWY8
510454,,A0QXD9
510455,,A0R0Q3
510456,,A0R3S1
510457,,A1R1Y9
510458,,A1R205
510459,,A1R267
510460,,A1R2F6
510461,,A1R2P0
510462,,A1R3C4
510463,,A1R465
510464,,A1R777
510465,,A1R922
510466,,A1R9B0
510467,,A1R9U3
510468,,A1RAD2
510469,,A1RBK4
510470,,A1RBY7
510471,,A1SF07
510472,,A1SMZ8
510473,,A1SNM7
510474,,A1SQP2
510475,,A1WG27
510476,,A1WGG5
510477,,A1WJ25
510478,,A1WJF6
510479,,A1WMP4
510480,,A1WNC9
510481,,A1WNG5
510482,,A1WNT4
510483,,A1WRF8
510484,,A1WRI8
510485,,A3CK33
510486,,A3PJW3
510487,,A3PKH1
510488,,A3SAE4
510489,,A3SCF0
510490,,A3SEL3
510491,,A4F883
510492,,A4F8K2
510493,,A4FAX7
510494,,A4FHA6
510495,,A4FJE4
510496,,A4FK26
510497,,A4FLV0
510498,,A4FN09
510499,,A4FQW2
510500,,A4X7K0
510501,,A4XAR9
510502,,A4Y8V6
510503,,A4YG96
510504,,A5FCE3
510505,,A5IK02
510506,,A5IL99
510507,,A5INB1
510508,,A5U0X2
510509,,A5U3M4
510510,,A5U466
510511,,A5U506
510512,,A6TDI6
510513,,A6W4Q4
510514,,A6W6M1
510515,,A6W704
510516,,A6W712
510517,,A6W9T6
510518,,A6WA09
510519,,A6WB31
510520,,A6WDN3
510521,,A6WDZ7
510522,,A6WEF4
510523,,A6WFG6
510524,,A6WGC0
510525,,A6WVT1
510526,,A6WVT8
510527,,A6X344
510528,,A6X5L9
510529,,A6X5Q5
510530,,A8F373
510531,,A8F3E5
510532,,A8F3F0
510533,,A8F3G9
510534,,A8F3Q3
510535,,A8F620
510536,,A8F690
510537,,A8F6A8
510538,,A8F6B7
510539,,A8F6C1
510540,,A8F6D6
510541,,A8F6R5
510542,,A8F749
510543,,A8F7H0
510544,,A8F7X5
510545,,A8F875
510546,,A8F8B4
510547,,A9AET4
510548,,A9AKW6
510549,,A9CEJ8
510550,,A9CEN9
510551,,A9CER5
510552,,A9CET3
510553,,A9CEY9
510554,,A9CF11
510555,,A9CF22
510556,,A9CG80
510557,,A9CGB3
510558,,A9CGI0
510559,,A9CK59
510560,,A9HPE1
510561,,A9KHB5
510562,,A9KI40
510563,,A9KI47
510564,,A9KI82
510565,,A9KIY0
510566,,A9KJ07
510567,,A9KJY7
510568,,A9KK56
510569,,A9KKJ1
510570,,A9KMM2
510571,,A9KPA5
510572,,A9KQ72
510573,,A9KRK6
510574,,A9KRV0
510575,,A9KS47
510576,,A9KSL9
510577,,A9KTC5
510578,,A9NEW5
510579,,A9NG61
510580,,A9NH48
510581,,A9WDK8
510582,,A9WIL0
510583,,A9WJ60
510584,,A9WJN1
510585,,A9WKR4
510586,,A9WL97
510587,,A9WLD8
510588,,A9WLE3
510589,,A9WLZ4
510590,,A9WMU4
510591,,A9WSR9
510592,,A9WTH9
510593,,A9WTT3
510594,,A9WUB8
510595,,A9WUD3
510596,,A9WV99
510597,,B0K337
510598,,B0K4K0
510599,,B0K4Q9
510600,,B0K6B3
510601,,B0K6C1
510602,,B0KDG3
510603,,B0RZI4
510604,,B1FSV8
510605,,B1FU52
510606,,B1FU87
510607,,B1FX86
510608,,B1FZL9
510609,,B1G1S4
510610,,B1G235
510611,,B1KKI1
510612,,B1MLN1
510613,,B1MN99
510614,,B1WWM3
510615,,B1WXG0
510616,,B1WZ02
510617,,B2HF33
510618,,B2HL58
510619,,B2HS36
510620,,B2IVE5
510621,,B2J1B7
510622,,B7GN82
510623,,B7GNA6
510624,,B7GNP6
510625,,B7GNP9
510626,,B7GPB7
510627,,B7GSJ7
510628,,B7GUD6
510629,,B7GUH9
510630,,B8H6J6
510631,,B8H6X3
510632,,B8H7F0
510633,,B8H997
510634,,B8H9J4
510635,,B8HCV7
510636,,B8HES4
510637,,B8HFA7
510638,,B8HFB7
510639,,B8HFT7
510640,,B8HG39
510641,,B8HJG5
510642,,B8ZME8
510643,,B9DTH9
510644,,B9DVU5
510645,,B9JRF8
510646,,B9JRT0
510647,,B9JWT0
510648,,B9K0Y2
510649,,B9K1R3
510650,,B9K560
510651,,B9K7A3
510652,,B9K9B5
510653,,B9KAG0
510654,,B9KBY8
510655,,C5C947
510656,,C6BXL2
510657,,C6Y127
510658,,C6Y130
510659,,C7MA23
510660,,C7MA64
510661,,C7MBP0
510662,,C7MC36
510663,,C7MC89
510664,,C7MCR0
510665,,C7MD66
510666,,C7MDF2
510667,,C7MDT7
510668,,C7MFG0
510669,,C7MFS6
510670,,C7MGT2
510671,,C7MGT9
510672,,C7MGY6
510673,,C7MH88
510674,,C7MHF3
510675,,C7MHZ5
510676,,C7MI11
510677,,C7MI66
510678,,C7NXE2
510679,,C7QYR1
510680,,C7QZ33
510681,,C7QZ74
510682,,C7QZA4
510683,,C7QZP4
510684,,C7R0B8
510685,,C7R0Y6
510686,,C7R599
510687,,C7RFM9
510688,,C8WGS0
510689,,C8X7W0
510690,,C8XC27
510691,,D0L9D4
510692,,D1A2I2
510693,,D1AQ13
510694,,D2ARN8
510695,,D2ART7
510696,,D2ART8
510697,,D2AV04
510698,,D2AWZ3
510699,,D2AY06
510700,,D2AZE3
510701,,D2AZJ2
510702,,D2B237
510703,,D2B272
510704,,D2B6W2
510705,,D2B8H8
510706,,D2BA12
510707,,D2BAN1
510708,,D2BAN7
510709,,D2BAV0
510710,,D2BDF8
510711,,D2BDI9
510712,,D2BDS9
510713,,D2BFC4
510714,,D2S7G7
510715,,D3PLU6
510716,,D3PMA4
510717,,D3PP10
510718,,D3PTN0
510719,,D4GPM9
510720,,D4GQH7
510721,,D4GRF7
510722,,D5SRH2
510723,,D5UC85
510724,,D5UHZ1
510725,,D5UKP9
510726,,D5UL53
510727,,D5UL55
510728,,D5ULI8
510729,,D5ULV8
510730,,D5UV44
510731,,D5UW23
510732,,D5UWM8
510733,,D5UYF3
510734,,D6XT33
510735,,D6XWN3
510736,,D6XX95
510737,,D6XZ38
510738,,D6Y0M3
510739,,E1M1G4
510740,,E1M3A7
510741,,E4NU37
510742,,E8MNY5
510743,,E8MR65
510744,,F8JIZ9
510745,,F8JK45
510746,,F8JLT1
510747,,F8JNY4
510748,,F8JQT8
510749,,F8JR38
510750,,F8JUF0
510751,,F8JWN7
510752,,F8K213
510753,,F8K4T8
510754,,G4FHJ1
510755,,G8X374
510756,,G9MB81
510757,,I3U1D0
510758,,I7FRI8
510759,,O06989
510760,,O07009
510761,,O31518
510762,,O32156
510763,,O32208
510764,,O34335
510765,,O57755
510766,,O58507
510767,,O58758
510768,,O58969
510769,,O59074
510770,,P27366
510771,,P39665
510774,,P46338
510776,,P96062
510778,,Q0B1V5
510779,,Q0B812
510780,,Q0TNN2
510781,,Q0TR31
510782,,Q0TRK9
510783,,Q0TRL2
510784,,Q15NC3
510785,,Q15NQ3
510786,,Q15SQ0
510787,,Q160N0
510788,,Q161D6
510789,,Q161J9
510790,,Q162A1
510791,,Q162H7
510792,,Q165F5
510793,,Q167E3
510794,,Q16A74
510795,,Q16CR6
510796,,Q1GYS2
510797,,Q1LSH9
510798,,Q1QUU5
510799,,Q1QZW3
510800,,Q1R0Y6
510801,,Q21ZF2
510802,,Q21ZG3
510803,,Q21ZG5
510805,,Q2IH43
510806,,Q2JYX5
510807,,Q2JYZ3
510808,,Q2JZ85
510809,,Q2JZJ7
510811,,Q2K0H7
510812,,Q2K0N6
510813,,Q2K100
510814,,Q2K239
510815,,Q2K274
510816,,Q2K3Z9
510817,,Q2K4U9
510818,,Q2K6V5
510819,,Q2K9G8
510820,,Q2K9X9
510821,,Q2KCC4
510822,,Q2KE28
510823,,Q2RUY2
510824,,Q2RY98
510825,,Q31KH2
510826,,Q31PN9
510827,,Q3IVB1
510828,,Q3IVK6
510829,,Q3K2T8
510830,,Q3K3Z3
510831,,Q3M6U5
510832,,Q3XZ17
510833,,Q3Y2C1
510834,,Q3Y3F1
510835,,Q3Y3H4
510836,,Q47MF2
510837,,Q47P82
510838,,Q47PG5
510839,,Q47PH5
510840,,Q48BI0
510841,,Q48CF7
510842,,Q48IJ1
510843,,Q4KC57
510844,,Q58421
510845,,Q5FNX5
510846,,Q5FRQ1
510847,,Q5LLX8
510848,,Q5LVT7
510851,,Q606S4
510852,,Q65FY5
510853,,Q65GC4
510854,,Q65KX6
510855,,Q65KZ2
510856,,Q65LL6
510857,,Q65MB4
510858,,Q6D532
510859,,Q6N9Z1
510860,,Q73A83
510861,,Q73N72
510862,,Q73WW2
510863,,Q73Y65
510864,,Q73Z34
510865,,Q7CRM8
510866,,Q7CRP0
510867,,Q7CRS2
510868,,Q7CUZ5
510869,,Q825W4
510870,,Q826C2
510871,,Q826D0
510872,,Q827V8
510873,,Q829N7
510874,,Q829Q2
510875,,Q829V1
510876,,Q829V3
510877,,Q82CG7
510878,,Q82DJ7
510879,,Q82LB8
510880,,Q82M56
510882,,Q82NH7
510883,,Q82P53
510884,,Q82PA5
510885,,Q8CMM4
510886,,Q8CVB8
510887,,Q8EC12
510888,,Q8NSE9
510889,,Q8U4G9
510890,,Q8XUY2
510891,,Q8XXH0
510892,,Q8Y5P9
510893,,Q8YAE9
510894,,Q8YVQ8
510895,,Q97C99
510896,,Q97J30
510897,,Q97MB7
510898,,Q97UZ1
510899,,Q97Z99
510900,,Q97ZC3
510901,,Q9ABA3
510902,,Q9HLT1
510903,,Q9HZ48
510904,,Q9I1E0
510905,,Q9I2N2
510906,,Q9K687
510907,,Q9K7N2
510908,,Q9KAR1
510909,,Q9KDG9
510910,,Q9KDZ7
510911,,Q9KEE7
510912,,Q9KFJ7
510913,,Q9KLL7
510914,,Q9RUE8
510915,,Q9RWV4
510916,,Q9RYY4
510917,,Q9WYR3
510918,,Q9X0K4
510919,,Q9X2H0
510920,,A2C627
510921,,A5EAH8
510922,,A5ECS1
510923,,A5EE12
510924,,A5EEV2
510925,,A5EGN8
510926,,A5EIR0
510927,,A5EJ36
510928,,A5EU03
510929,,B1JLD1
510930,,B1JN26
510932,,B9J853
510933,,B9J9A4
510934,,B9JAI2
510935,,B9JFV6
510936,,B9JGQ3
510937,,B9JHM7
510938,,B9JI77
510939,,B9JI89
510940,,B9JJN3
510941,,B9JJT3
510942,,B9JL40
510943,,B9JLL9
510944,,B9JLP6
510945,,B9JM84
510946,,B9JPZ4
510947,,B9JQD3
510948,,C5ZA64
510949,,C5ZL75
510950,,D6ZN11
510951,,K8QNB2
510952,,K8QRP8
510953,,K8QW73
510954,,Q30V46
510955,,Q3JMI6
510956,,Q7N8U8
510957,,Q8FWY8
510958,,Q8VV00
510959,,A0KKN4
510960,,A0LRR8
510961,,A0LSE0
510962,,A0LST2
510963,,A0LTR4
510964,,A0LTZ4
510965,,A0LVW8
510966,,A0QS72
510967,,A0QT42
510968,,A0QT50
510969,,A0QYB3
510970,,A0QYB5
510971,,A0QZE7
510972,,A0QZW4
510973,,A0R173
510974,,A0R506
510975,,A0R773
510976,,A1R1Q2
510977,,A1R277
510978,,A1R356
510979,,A1R436
510980,,A1R5X6
510981,,A1R671
510982,,A1SCT6
510983,,A1SCV9
510984,,A1SDP1
510985,,A1SDR2
510986,,A1SE90
510987,,A1SEA4
510988,,A1SEH0
510989,,A1SEU6
510990,,A1SJ96
510991,,A1SLY7
510992,,A1U7D5
510993,,A1WDY1
510994,,A1WDZ0
510995,,A1WDZ6
510996,,A1WDZ9
510997,,A1WE00
510998,,A1WFB7
510999,,A1WFW1
511000,,A1WGA7
511001,,A1WGD8
511002,,A1WGV5
511003,,A1WHY3
511004,,A1WI38
511005,,A1WIH3
511006,,A1WIZ8
511007,,A1WJH1
511008,,A1WJI7
511009,,A1WJM2
511010,,A1WJR0
511011,,A1WJS4
511012,,A1WLB7
511013,,A1WLE6
511014,,A1WMZ2
511015,,A1WN14
511016,,A1WND3
511017,,A1WNE4
511018,,A1WNP8
511019,,A1WNV9
511020,,A1WQX3
511021,,A1WQX4
511022,,A3CKH1
511023,,A3CQK3
511024,,A3DCF2
511025,,A3DI69
511026,,A3PNM8
511027,,A3PQ99
511028,,A3PQB2
511029,,A3PQB3
511030,,A3PQE2
511031,,A3QHG3
511032,,A3S9J8
511033,,A3T253
511034,,A4F8A2
511035,,A4FAX0
511036,,A4FDZ2
511037,,A4FLC1
511038,,A4FMX8
511039,,A4XDL0
511040,,A4Y747
511041,,A5FC68
511042,,A5INM1
511043,,A5W4R3
511044,,A5W4R4
511045,,A5W5F2
511046,,A5W5N9
511047,,A6KXA7
511048,,A6KXA9
511049,,A6L0Y3
511050,,A6L4S7
511051,,A6L8Z2
511052,,A6LC26
511053,,A6LHB1
511054,,A6T5T7
511055,,A6T5T8
511056,,A6T629
511057,,A6T653
511058,,A6T670
511059,,A6T990
511060,,A6T9F5
511061,,A6TAQ0
511062,,A6TBJ2
511063,,A6TGA5
511064,,A6TH08
511065,,A6VKG5
511066,,A6VKQ8
511067,,A6VKT0
511068,,A6VLM7
511069,,A6VQK0
511070,,A6W785
511071,,A6W806
511072,,A6WC71
511073,,A6WEF2
511074,,A6WEH0
511075,,A6WFC8
511076,,A6WFF0
511077,,A6WUZ6
511078,,A6WVL9
511079,,A6WYT1
511080,,A6WYT7
511081,,A6WZZ3
511082,,A6X2R2
511083,,A6X2R6
511084,,A6X2R7
511085,,A6X2U7
511086,,A6X319
511087,,A6X3G8
511088,,A6X497
511089,,A6X4G0
511090,,A6X4G5
511091,,A6X4G6
511092,,A6X4X2
511093,,A6X5W0
511094,,A6X6B2
511095,,A6X6B6
511096,,A6X767
511097,,A6X8E5
511098,,A7II12
511100,,A7JT43
511101,,A7JUA0
511102,,A7JUC8
511103,,A7JUW2
511104,,A7JVJ9
511105,,A7JW62
511106,,A8F3L8
511107,,A8F472
511108,,A8F740
511109,,A8F7U7
511110,,A8GZV8
511111,,A8H4W5
511112,,A8H4X0
511113,,A8Z4U7
511114,,A9AFG7
511115,,A9AIX1
511116,,A9AK09
511117,,A9AN21
511118,,A9AN22
511119,,A9ANE3
511120,,A9ARG9
511121,,A9ASU9
511122,,A9CEL8
511123,,A9CEU5
511124,,A9CEV8
511125,,A9CF36
511126,,A9CFA6
511127,,A9CFE7
511128,,A9CFZ3
511129,,A9CGF3
511130,,A9CGQ7
511131,,A9CGT6
511132,,A9CH24
511133,,A9CH25
511134,,A9CKR7
511135,,A9CKY3
511137,,A9H565
511138,,A9H577
511139,,A9H7R1
511140,,A9HFZ1
511141,,A9HG18
511142,,A9HN30
511143,,A9HNP0
511145,,A9HPC7
511146,,A9HPK6
511147,,A9KIC8
511148,,A9KIX1
511149,,A9KK36
511150,,A9KK42
511151,,A9KM49
511152,,A9KMJ5
511153,,A9KMR5
511154,,A9KQP2
511155,,A9KQP5
511156,,A9KQP6
511157,,A9KSH9
511158,,A9WDY0
511159,,A9WGG3
511160,,A9WM30
511161,,A9WUL1
511162,,B0K1L5
511163,,B0K232
511164,,B0K235
511165,,B0K236
511166,,B0K612
511167,,B0TAC0
511168,,B1FSM1
511169,,B1FT59
511170,,B1FU70
511171,,B1FUY9
511172,,B1FV85
511173,,B1FVZ3
511174,,B1FXG6
511175,,B1G079
511176,,B1G195
511177,,B1G1A0
511178,,B1G1G9
511179,,B1G1H7
511180,,B1G1S8
511181,,B1G245
511182,,B1G388
511183,,B1G3A1
511184,,B1G538
511185,,B1G572
511186,,B1G5J1
511187,,B1G5Z1
511188,,B1G6N8
511189,,B1G721
511190,,B1G836
511191,,B1G898
511192,,B1G932
511193,,B1G9I5
511194,,B1G9N4
511195,,B1G9N9
511196,,B1GA71
511197,,B1GBF0
511198,,B1KEY5
511199,,B1LVI1
511200,,B1M7C3
511201,,B1WQL3
511202,,B2J4F5
511203,,B2J4F6
511204,,B2J7A7
511205,,B5ZKI2
511206,,B7GQR2
511207,,B7LLM3
511208,,B7LV54
511209,,B7LWI6
511210,,B8H8E2
511211,,B8H8H8
511212,,B8HJG2
511213,,B9CNX6
511214,,B9DT58
511215,,B9DUX0
511216,,B9JSR8
511217,,B9JTF2
511218,,B9K037
511219,,B9K042
511220,,B9K0B2
511221,,B9K0D5
511222,,B9K0D8
511223,,B9K0E0
511224,,B9K0Q5
511225,,B9K0T2
511226,,B9K2A0
511227,,B9K2K7
511228,,B9K2Y8
511229,,B9K3J2
511230,,B9K578
511231,,B9K590
511232,,B9K5F9
511233,,B9K5R8
511234,,B9K7M0
511235,,B9KBM0
511236,,B9KBZ0
511237,,B9KBZ4
511238,,C6BRW6
511239,,C6BWD2
511240,,C6BY76
511241,,C6BZX1
511242,,C6VSM5
511243,,C6VXK4
511244,,C6W2Y2
511245,,C6W643
511246,,C6W6L9
511247,,C6W799
511248,,C6XUR1
511249,,C6XUV0
511250,,C6XWL3
511251,,C6Y173
511252,,C7MA39
511253,,C7MF86
511254,,C7PRG6
511255,,C7QZ43
511256,,C7R0A4
511257,,C7R0A7
511258,,C7R0D5
511259,,C7REM6
511260,,C8X645
511261,,C8X6R8
511262,,C8XDC2
511263,,C8XDX9
511264,,C8XE52
511265,,C8XF44
511266,,C8XH32
511267,,C8XIB8
511268,,D0L2E3
511269,,D0L7F4
511270,,D0LF86
511271,,D0LF96
511272,,D1A5T1
511273,,D1AGX3
511274,,D1AHW4
511275,,D1AIH6
511276,,D1AKZ2
511277,,D1ANT0
511278,,D1ANT2
511279,,D1AQM7
511280,,D1AQW5
511281,,D1AWX5
511282,,D1BQI1
511283,,D2AWE7
511284,,D2AYG9
511285,,D2AYS6
511286,,D2AYW9
511287,,D2B1D0
511288,,D2B5E5
511289,,D2B5R3
511290,,D2BEN3
511291,,D2BFJ9
511292,,D2QJX6
511293,,D2QME7
511294,,D2S415
511295,,D2S5J9
511296,,D2S6M3
511297,,D2S6M8
511298,,D2SD73
511299,,D3PMF7
511300,,D3PRF1
511301,,D3PSL9
511302,,D3PSS8
511303,,D5SRT9
511304,,D5UCP6
511305,,D5UI58
511306,,D5UI63
511307,,D5UL42
511308,,D5UP71
511309,,D5UUX4
511310,,D5UWW5
511311,,D5UXB8
511312,,D6XZR1
511313,,D6Y0N8
511314,,D9RR84
511315,,D9RWY7
511316,,E0E6T0
511317,,E0E9T2
511318,,E0EAG9
511320,,E1M4T5
511321,,E3XY71
511322,,F8JJB8
511323,,F8JJP2
511324,,F8JRQ9
511325,,F8JWP1
511326,,G9MBE1
511327,,I7G195
511328,,I7GDW5
511330,,P44737
511332,,P45047
511333,,Q03CA2
511334,,Q0B7W9
511335,,Q0BAE1
511336,,Q0BC31
511337,,Q0BG61
511338,,Q0TQU9
511339,,Q128C5
511340,,Q12FN6
511341,,Q161J6
511342,,Q162F2
511343,,Q164K2
511344,,Q166Z3
511345,,Q167N8
511346,,Q16BW0
511347,,Q16CU7
511348,,Q1JHU7
511349,,Q1R0N3
511350,,Q21MQ1
511351,,Q21TR3
511352,,Q21X74
511353,,Q221W3
511354,,Q2JYZ6
511355,,Q2JZ78
511356,,Q2JZK6
511357,,Q2JZQ5
511358,,Q2JZY4
511359,,Q2K0S9
511360,,Q2K1J3
511361,,Q2K1L5
511362,,Q2K1S3
511363,,Q2K245
511364,,Q2K354
511365,,Q2K3Y0
511366,,Q2K431
511367,,Q2K437
511368,,Q2K5E8
511369,,Q2K5Y8
511370,,Q2K6X3
511371,,Q2K7K6
511372,,Q2K7P5
511373,,Q2K8G7
511374,,Q2K9A4
511375,,Q2KAW8
511376,,Q2KAX1
511377,,Q2KCK8
511378,,Q2KCX3
511379,,Q2RGX1
511380,,Q2RKM1
511381,,Q2RKU7
511382,,Q2RRZ3
511383,,Q2RUM9
511384,,Q2RUQ8
511385,,Q2RXU3
511386,,Q2SVU3
511387,,Q2T4U4
511388,,Q3EXP5
511389,,Q3K3R4
511390,,Q3MB45
511391,,Q3XZY6
511392,,Q3XZY7
511393,,Q47NL4
511394,,Q48GY6
511395,,Q48I64
511396,,Q48IG9
511397,,Q48J67
511398,,Q48J88
511399,,Q48J93
511400,,Q48JT3
511401,,Q49XG0
511402,,Q4J710
511403,,Q4KDI3
511404,,Q4KEX4
511405,,Q5E4V4
511406,,Q5E6Z4
511407,,Q5FNU3
511408,,Q5L7F9
511409,,Q5LAK4
511410,,Q5LKX3
511411,,Q5LKX6
511412,,Q5LV41
511413,,Q65E53
511414,,Q65NG6
511415,,Q65NG9
511416,,Q65NZ4
511417,,Q6CZB7
511418,,Q6D766
511419,,Q6D7C0
